 Cu crystal, 4 shells                                     Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.289 Rnm= 1.427 K shell
 Pot 1 Z=29 Rmt= 1.275 Rnm= 1.399
 Gam_ch=1.761E+00 H-L exch
 Mu=-5.493E+00 kf=1.793E+00 Vint=-1.774E+01 Rs_int= 2.023
 Path   10      icalc       2                             Feff 6.01l genfmt 1.44
 -------------------------------------------------------------------------------
   3  24.000   5.1053    2.6440   -5.49271 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  29          absorbing atom
     3.6100    3.6100    0.0000  1  29       
     1.8050    1.8050    0.0000  1  29       
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda      real[p]@#
  0.000  3.5221E+00  0.0000E+00 -4.9808E+00  0.9860E+00  1.5524E+01  1.7940E+00
  0.200  3.5243E+00  4.7024E-02 -6.9308E+00  0.9865E+00  1.5614E+01  1.8047E+00
  0.400  3.5307E+00  8.5190E-02 -8.7036E+00  0.9880E+00  1.5852E+01  1.8364E+00
  0.600  3.5396E+00  1.1163E-01 -1.0313E+01  0.9906E+00  1.6149E+01  1.8881E+00
  0.800  3.5489E+00  1.2904E-01 -1.1770E+01  0.9946E+00  1.6372E+01  1.9584E+00
  1.000  3.5551E+00  1.4150E-01 -1.3081E+01  0.1000E+01  1.6385E+01  2.0460E+00
  1.200  3.5541E+00  1.5183E-01 -1.4246E+01  0.1008E+01  1.6104E+01  2.1497E+00
  1.400  3.5409E+00  1.6108E-01 -1.5266E+01  0.1019E+01  1.5535E+01  2.2685E+00
  1.600  3.5105E+00  1.6903E-01 -1.6140E+01  0.1031E+01  1.4784E+01  2.4020E+00
  1.800  3.4577E+00  1.7473E-01 -1.6868E+01  0.1044E+01  1.4017E+01  2.5500E+00
  2.000  3.3781E+00  1.7690E-01 -1.7443E+01  0.1054E+01  1.3417E+01  2.7128E+00
  2.200  3.0569E+00  1.9679E-01 -1.7181E+01  0.1053E+01  1.3506E+01  2.9674E+00
  2.400  3.1624E+00  1.6856E-01 -1.8061E+01  0.1240E+01  7.3853E+00  3.0785E+00
  2.600  3.1827E+00  1.4106E-01 -1.8832E+01  0.1309E+01  6.0822E+00  3.2099E+00
  2.800  3.1766E+00  1.1752E-01 -1.9543E+01  0.1330E+01  5.5792E+00  3.3492E+00
  3.000  3.1354E+00  9.7624E-02 -2.0133E+01  0.1323E+01  5.3778E+00  3.4958E+00
  3.200  3.0736E+00  8.6015E-02 -2.0517E+01  0.1306E+01  5.3287E+00  3.6489E+00
  3.400  3.0058E+00  8.9477E-02 -2.0677E+01  0.1282E+01  5.3706E+00  3.8076E+00
  3.600  2.9211E+00  1.1587E-01 -2.0744E+01  0.1256E+01  5.4731E+00  3.9715E+00
  3.800  2.8375E+00  1.6701E-01 -2.0888E+01  0.1229E+01  5.6194E+00  4.1397E+00
  4.000  2.7420E+00  2.3660E-01 -2.1074E+01  0.1204E+01  5.7992E+00  4.3116E+00
  4.200  2.6523E+00  3.1691E-01 -2.1275E+01  0.1178E+01  6.0058E+00  4.4868E+00
  4.400  2.5479E+00  4.0726E-01 -2.1473E+01  0.1155E+01  6.2347E+00  4.6649E+00
  4.600  2.4499E+00  5.0051E-01 -2.1659E+01  0.1133E+01  6.4825E+00  4.8454E+00
  4.800  2.3543E+00  5.9673E-01 -2.1827E+01  0.1113E+01  6.7469E+00  5.0280E+00
  5.000  2.2578E+00  6.8579E-01 -2.1986E+01  0.1094E+01  7.0260E+00  5.2125E+00
  5.200  2.1569E+00  7.7467E-01 -2.2130E+01  0.1077E+01  7.3184E+00  5.3985E+00
  5.400  2.0604E+00  8.6066E-01 -2.2258E+01  0.1063E+01  7.6231E+00  5.5860E+00
  5.600  1.9615E+00  9.3577E-01 -2.2382E+01  0.1048E+01  7.9389E+00  5.7746E+00
  5.800  1.8680E+00  1.0098E+00 -2.2492E+01  0.1036E+01  8.2654E+00  5.9644E+00
  6.000  1.7714E+00  1.0753E+00 -2.2593E+01  0.1025E+01  8.6017E+00  6.1550E+00
  6.500  1.5359E+00  1.1982E+00 -2.2822E+01  0.1002E+01  9.4825E+00  6.6352E+00
  7.000  1.3073E+00  1.2666E+00 -2.3017E+01  0.9843E+00  1.0416E+01  7.1192E+00
  7.500  1.0893E+00  1.2817E+00 -2.3190E+01  0.9694E+00  1.1397E+01  7.6061E+00
  8.000  8.8382E-01  1.2572E+00 -2.3346E+01  0.9565E+00  1.2422E+01  8.0952E+00
  8.500  6.8950E-01  1.2073E+00 -2.3486E+01  0.9456E+00  1.3489E+01  8.5862E+00
  9.000  5.0373E-01  1.1384E+00 -2.3620E+01  0.9368E+00  1.4595E+01  9.0785E+00
  9.500  3.2768E-01  1.0584E+00 -2.3753E+01  0.9292E+00  1.5739E+01  9.5719E+00
 10.000  1.5323E-01  9.7453E-01 -2.3887E+01  0.9211E+00  1.6919E+01  1.0066E+01
 11.000 -1.7458E-01  8.1674E-01 -2.4144E+01  0.9045E+00  1.9382E+01  1.1057E+01
 12.000 -4.7911E-01  6.7935E-01 -2.4393E+01  0.8926E+00  2.1974E+01  1.2050E+01
 13.000 -7.6274E-01  5.6695E-01 -2.4643E+01  0.8869E+00  2.4688E+01  1.3044E+01
 14.000 -1.0214E+00  4.7562E-01 -2.4873E+01  0.8820E+00  2.7517E+01  1.4039E+01
 15.000 -1.2620E+00  4.0188E-01 -2.5108E+01  0.8790E+00  3.0456E+01  1.5036E+01
 16.000 -1.4864E+00  3.4374E-01 -2.5324E+01  0.8783E+00  3.3499E+01  1.6032E+01
 17.000 -1.6920E+00  2.9398E-01 -2.5534E+01  0.8766E+00  3.6643E+01  1.7030E+01
 18.000 -1.8866E+00  2.5629E-01 -2.5747E+01  0.8763E+00  3.9882E+01  1.8027E+01
 19.000 -2.0662E+00  2.1991E-01 -2.5936E+01  0.8760E+00  4.3213E+01  1.9025E+01
 20.000 -2.2311E+00  1.9060E-01 -2.6182E+01  0.8745E+00  4.6633E+01  2.0024E+01
