24383	0.91424	0.9343	0.92536	0.93133	0.93345	0.93017	0.92835	0.92327	0.93289	0.9313
24384	0.92068	0.94999	0.93153	0.93651	0.93762	0.93671	0.93825	0.93137	0.94031	0.93927
24385	0.93173	0.96302	0.94261	0.94599	0.95033	0.94563	0.94548	0.94182	0.9506	0.94887
24386	0.9445	0.98191	0.95488	0.95805	0.96124	0.95759	0.95752	0.95499	0.96323	0.95986
24387	0.96017	0.99778	0.9659	0.97234	0.97444	0.97347	0.97309	0.97031	0.97704	0.97502
24388	0.97902	1.01635	0.98216	0.98856	0.99223	0.99072	0.98907	0.98709	0.99411	0.99203
24389	0.99537	1.0313	1.00135	1.0051	1.00674	1.0069	1.00543	1.00569	1.00986	1.00775
24390	1.01208	1.04252	1.01709	1.0207	1.02105	1.02036	1.01954	1.02314	1.02504	1.02397
24391	1.02891	1.05156	1.03346	1.03548	1.03661	1.03296	1.03448	1.03729	1.03732	1.03801
24392	1.04374	1.05671	1.04538	1.0485	1.05191	1.04779	1.04609	1.05066	1.0498	1.04783
24393	1.05763	1.05561	1.0563	1.05834	1.05814	1.05341	1.05573	1.05885	1.05861	1.05626
24394	1.06713	1.05256	1.06196	1.06218	1.06137	1.05945	1.05696	1.06327	1.0603	1.05865
24395	1.06871	1.04292	1.06356	1.06314	1.06199	1.05624	1.05734	1.06361	1.05898	1.05656
24396	1.06659	1.02841	1.0613	1.05709	1.05706	1.0513	1.05089	1.05826	1.05306	1.0489
24397	1.06104	1.01176	1.05122	1.04667	1.04777	1.04327	1.0415	1.04727	1.0413	1.03936
24398	1.04919	0.9939	1.03702	1.03504	1.03178	1.02912	1.02602	1.03315	1.02527	1.02338
24399	1.03293	0.97724	1.02014	1.01557	1.01467	1.01022	1.00923	1.01514	1.00802	1.00683
24400	1.01114	0.96107	1.00043	0.99665	0.99534	0.99089	0.99027	0.99406	0.98901	0.98737
24401	0.98905	0.94653	0.98108	0.97766	0.97773	0.97184	0.97285	0.97697	0.97089	0.96904
24402	0.9709	0.93703	0.96195	0.95937	0.96054	0.95498	0.95623	0.95894	0.95741	0.95411
24403	0.95279	0.92951	0.94611	0.94508	0.94683	0.94226	0.94263	0.94163	0.94287	0.93994
24404	0.93697	0.92556	0.93226	0.93336	0.9351	0.93233	0.93106	0.92935	0.93096	0.92909
24405	0.92445	0.92505	0.92354	0.92351	0.92607	0.92375	0.92176	0.92073	0.92301	0.92237
24406	0.91679	0.9262	0.91827	0.9188	0.92124	0.91817	0.91753	0.91609	0.91776	0.91847
24407	0.91368	0.9287	0.91488	0.91796	0.91966	0.91606	0.91726	0.91576	0.91754	0.91716
24408	0.91397	0.93288	0.91631	0.91895	0.92024	0.91679	0.91878	0.91773	0.91985	0.91916
24409	0.91693	0.93918	0.91803	0.92157	0.92254	0.91968	0.92191	0.92104	0.92281	0.92141
24410	0.92073	0.94343	0.92142	0.92583	0.92492	0.92385	0.92636	0.92585	0.92653	0.92605
24411	0.92557	0.94764	0.92531	0.93075	0.93098	0.9291	0.932	0.9296	0.93363	0.93093
24413	0.94031	0.95265	0.93265	0.93732	0.93829	0.93489	0.93827	0.93697	0.93707	0.93605
24414	0.94569	0.95684	0.94143	0.94473	0.94373	0.94211	0.94258	0.94386	0.94351	0.94239
24415	0.95255	0.96184	0.94811	0.95006	0.95003	0.9483	0.94693	0.95029	0.95004	0.94862
24416	0.95775	0.96509	0.95402	0.95733	0.95704	0.95343	0.95386	0.95477	0.96171	0.95512
24417	0.96503	0.97337	0.96025	0.9633	0.96299	0.96009	0.96049	0.96096	0.96692	0.96062
24418	0.96797	0.9778	0.96515	0.96802	0.96854	0.96334	0.9659	0.96776	0.9713	0.96607
24419	0.97107	0.98261	0.96941	0.97195	0.97346	0.9683	0.97078	0.97166	0.97673	0.97111
24420	0.9751	0.98785	0.97516	0.97729	0.97787	0.97472	0.97625	0.97609	0.98266	0.97665
24421	0.97844	0.99331	0.97734	0.98176	0.98158	0.98197	0.98429	0.98029	0.98971	0.98173
24422	0.98223	1.00351	0.98151	0.9867	0.9857	0.98745	0.98637	0.98408	0.99382	0.98757
24423	0.98646	1.01913	0.98511	0.99096	0.99259	0.99063	0.9913	0.99029	0.99952	0.99315
24424	0.99212	1.0272	0.99191	0.99664	0.99934	0.99672	0.9964	0.99558	1.00655	1.00041
24425	0.99769	1.03548	0.99556	1.00232	1.00448	1.00301	1.0036	1.00241	1.01286	1.00729
24426	1.00735	1.04298	1.00378	1.00883	1.01171	1.00967	1.01159	1.01125	1.02073	1.01361
24427	1.01518	1.04696	1.0098	1.01603	1.01903	1.01889	1.01956	1.01898	1.02788	1.02096
24428	1.02354	1.0512	1.01962	1.02338	1.02502	1.02503	1.02359	1.02546	1.03341	1.02777
24429	1.03195	1.05402	1.02798	1.03021	1.03371	1.03015	1.03202	1.03375	1.03881	1.03368
24430	1.03927	1.05197	1.03291	1.037	1.03894	1.03727	1.03799	1.04101	1.04402	1.04205
24431	1.04677	1.0497	1.03946	1.04449	1.04393	1.04308	1.04162	1.04646	1.04693	1.04438
24432	1.05075	1.04432	1.04419	1.04725	1.04785	1.04609	1.04508	1.05055	1.04881	1.0484
24433	1.0532	1.03881	1.04834	1.05162	1.0503	1.04828	1.04654	1.05228	1.04917	1.04889
24434	1.05465	1.03168	1.05029	1.05134	1.05038	1.04701	1.04727	1.05173	1.04682	1.04739
24435	1.05355	1.02315	1.05012	1.04835	1.04983	1.04526	1.04584	1.05022	1.04329	1.04363
24436	1.051	1.01386	1.04807	1.04794	1.04717	1.04142	1.04169	1.04642	1.0379	1.03963
24437	1.04852	1.00614	1.04517	1.04193	1.04197	1.0362	1.03587	1.04041	1.0331	1.03497
24438	1.04238	0.99979	1.03893	1.03535	1.0354	1.03	1.03047	1.03568	1.02633	1.02782
24439	1.03415	0.99185	1.03154	1.02224	1.02953	1.02329	1.02526	1.02858	1.01804	1.02228
